review_confidence,geonames_id,name,ascii_name,feature_code,population,latitude,longitude,nearest_json_name,nearest_json_acs_code,distance_km,name_similarity,geonames_url
low,12241331,Juwār al Bawāshiq,JuwaralBawashiq,PPL,0,33.99634,35.69988,Aachqout,25423,0.844,0.4,https://www.geonames.org/12241331
low,6271554,Kaab el Massâr,Kaab el Massar,PPL,0,33.80472,35.66972,Bhamdoun El-Mhatta,24411,0.888,0.381,https://www.geonames.org/6271554
low,6278551,Kalkha,Kalkha,PPL,0,34.60972,36.39167,Aamayer,35512,1.693,0.471,https://www.geonames.org/6278551
low,6278420,Karm Zebdine,Karm Zebdine,PPL,0,34.61833,36.35778,Aamayer,35512,1.738,0.364,https://www.geonames.org/6278420
low,6279325,Karm el Akhras,Karm el Akhras,PPL,0,34.45917,35.92389,Nabi Youcheaa,37261,0.814,0.273,https://www.geonames.org/6279325
low,272306,Kelbâtâ,Kelbata,PPL,0,34.28056,35.73278,Kfar Hata El-Koura,32155,1.102,0.533,https://www.geonames.org/272306
low,272684,Ketf Ouâdi er Raayâne,Ketf Ouadi er Raayane,PPL,0,34.15278,36.31278,Moqraq,53251,1.978,0.25,https://www.geonames.org/272684
low,272673,Kezbar,Kezbar,PPL,0,34.23806,35.98083,Bazaaoun,36181,1.064,0.429,https://www.geonames.org/272673
low,272892,Kfar Bebnîne,Kfar Bebnine,PPL,0,34.40667,36.07889,Kfar Bibnine,37395,1.158,0.909,https://www.geonames.org/272892
low,272864,Kfar Hbâb,Kfar Hbab,PPL,0,34.01057,35.65864,Ghazir,25311,0.767,0.286,https://www.geonames.org/272864
low,272853,Kfar Kikhlé,Kfar Kikhle,PPL,0,34.14222,35.65222,Aamchit,26141,1.014,0.353,https://www.geonames.org/272853
low,6280253,Kfar Siyâdâ,Kfar Siyada,PPL,0,34.12944,35.66333,Jbayl,26111,0.896,0.267,https://www.geonames.org/6280253
low,272832,Kfar Sâlé,Kfar Sale,PPL,0,34.13806,35.65139,Aamchit,26141,1.231,0.375,https://www.geonames.org/272832
low,272808,Kfar Toun,Kfar Toun,PPL,0,34.55833,36.35917,Mazareaa Jabal Akroum,35516,1.387,0.571,https://www.geonames.org/272808
low,272798,Kfar Zboûna,Kfar Zbouna,PPL,0,34.12167,35.6675,Bmehrayn,26283,1.005,0.267,https://www.geonames.org/272798
low,272822,Kfarchillé,Kfarchille,PPL,0,34.1775,35.77889,Mayfouq,26257,0.937,0.235,https://www.geonames.org/272822
low,272666,Khaab,Khaab,PPL,0,34.12722,35.75583,Hjoula,26226,1.281,0.4,https://www.geonames.org/272666
low,272658,Khabtoûra,Khabtoura,PPL,0,34.21361,35.79806,Nahle El-Batroun,34273,0.815,0.5,https://www.geonames.org/272658
low,6272097,Khallet Abou Haïdar,Khallet Abou Haidar,PPL,0,33.24761,35.23035,Borj Ech-Chemali,62128,1.693,0.276,https://www.geonames.org/6272097
low,6275571,Khallet Im Sleïmane,Khallet Im Sleimane,PPL,0,33.83056,35.84889,Jdita,51224,1.673,0.235,https://www.geonames.org/6275571
low,272546,Khandaq,Khandaq,PPL,0,33.67333,35.4875,Bkechtine Ouel Mcheiaa,23253,0.911,0.471,https://www.geonames.org/272546
low,272540,Khandaq et Tahta,Khandaq et Tahta,PPL,0,33.6725,35.48444,Bkechtine Ouel Mcheiaa,23253,1.156,0.476,https://www.geonames.org/272540
low,6273744,Khane ech Cheïkh,Khane ech Cheikh,PPL,0,33.81694,35.60722,Aaley,24311,1.266,0.5,https://www.geonames.org/6273744
low,272515,Kharâyeb el Aaqabé,Kharayeb el Aaqabe,PPL,0,34.22,36.2775,Sbouba,53261,0.813,0.211,https://www.geonames.org/272515
low,272464,Khawjā Bustān,Khawja Bustan,PPL,0,34.61667,36.3,Aaouaainat Aakkar,35420,1.26,0.381,https://www.geonames.org/272464
low,272438,Khazzâne Saoufar,Khazzane Saoufar,PPL,0,33.80556,35.7075,Chbaniye,21426,1.215,0.375,https://www.geonames.org/272438
low,6272131,Kherbet Aïn el Qanâter,Kherbet Ain el Qanater,PPLL,0,33.34316,35.24822,Mzaraat El-Ouasta,61414,1.553,0.345,https://www.geonames.org/6272131
low,272405,Khirbat al Jurd,Khirbat al Jurd,PPL,0,34.48333,36.13333,Khreibet Aakkar,35330,0.798,0.32,https://www.geonames.org/272405
low,272397,Khirbat ‘Ayn al Qanāţir,Khirbat `Ayn al Qanatir,PPL,0,33.33333,35.25,Aain Abou Abdallah,62291,1.543,0.188,https://www.geonames.org/272397
low,272413,Khirbet ed Dwayr,Khirbet ed Dwayr,PPL,0,33.27983,35.63888,Salaiyeb,74141,1.013,0.316,https://www.geonames.org/272413
low,6272083,Khirbet el Qlaïlé,Khirbet el Qlaile,PPLL,0,33.18702,35.23505,Qlaile Sour,62287,1.098,0.526,https://www.geonames.org/6272083
low,272636,Khlâya er Raml,Khlaya er Raml,PPL,0,34.16194,35.86694,Hema Er-Rehban,26390,1.844,0.5,https://www.geonames.org/272636
low,6275573,Khommâret Jraïssâti,Khommaret Jraissati,PPL,0,33.83111,35.86806,Zahle Aradi,51133,1.999,0.37,https://www.geonames.org/6275573
low,272332,Khormaalâya,Khormaalaya,PPL,0,34.19417,35.91028,Ouata Houb,34381,0.765,0.286,https://www.geonames.org/272332
low,272331,Khourmâta,Khourmata,PPL,0,34.09667,36.26167,Youmine,53284,1.973,0.375,https://www.geonames.org/272331
low,11829484,Kittani,Kittani,PPL,0,33.80475,35.61208,Aaley,24311,0.766,0.444,https://www.geonames.org/11829484
low,272237,Knaïsset Ouâdi en Naïra,Knaisset Ouadi en Naira,PPL,0,34.31361,36.33222,Ras Baalbek Ouadi Faara,54143,1.839,0.45,https://www.geonames.org/272237
low,272170,Kouaïkhât,Kouaikhat,PPL,0,34.575,36.08972,Koueikhat,35215,0.924,0.889,https://www.geonames.org/272170
low,272174,Koûchâ,Koucha,PPL,0,34.56083,36.10111,Khreibet Ej-Jindi,35216,0.842,0.5,https://www.geonames.org/272174
low,272240,Koûkdâne,Koukdane,PPL,0,34.1115,35.73673,Ras Osta,26241,1.115,0.286,https://www.geonames.org/272240
low,272231,Koûr el Haoua,Kour el Haoua,PPL,0,34.16889,35.66417,Hasrayel,26153,0.873,0.4,https://www.geonames.org/272231
low,435079,Krabraïbé,Krabraibe,PPL,0,34.2975,35.87361,Moghr El-Ahoual,36154,0.974,0.364,https://www.geonames.org/435079
low,6270936,Kroum Chehab,Kroum Chehab,PPL,0,33.08419,35.42704,Yaroun,72159,0.793,0.444,https://www.geonames.org/6270936
low,272207,Kroûm ed Daïaa,Kroum ed Daiaa,PPL,0,33.80417,35.82972,Makse,51217,1.252,0.143,https://www.geonames.org/272207
low,6271814,Kroûm el Birke,Kroum el Birke,PPL,0,33.81889,35.72583,Khreibet Baabda,21431,1.195,0.471,https://www.geonames.org/6271814
low,6274137,Ksâr el Hanach,Ksar el Hanach,PPL,0,33.75167,35.87806,Marj BG,52277,0.876,0.267,https://www.geonames.org/6274137
low,272272,Ksâr el Mechrqé,Ksar el Mechrqe,PPL,0,34.1013,35.78489,Aalmat Ech-Chamliye,26212,0.999,0.462,https://www.geonames.org/272272
low,272271,Ksâr-ech-Chidiâq,Ksar-ech-Chidiaq,PPL,0,34.075,35.76444,Chouane,25479,1.02,0.417,https://www.geonames.org/272271
low,272067,Loûssi,Loussi,PPL,0,33.64528,35.83833,Soultan Yaacoub Faouqa,52231,1.401,0.333,https://www.geonames.org/272067
low,270504,Maamârîyet el Kharâb,Maamariyet el Kharab,PPL,0,33.46152,35.35265,Khirbet El-Bassal,61467,1.627,0.345,https://www.geonames.org/270504
low,270925,Machta Hassan,Machta Hassan,PPL,0,34.62306,36.32389,Khalsa,35430,1.443,0.471,https://www.geonames.org/270925
low,270927,Machta el Izzîyé,Machta el Izziye,PPL,0,33.18251,35.24266,Aaziye,62294,0.86,0.667,https://www.geonames.org/270927
low,6280249,Mafraq Aamchît,Mafraq Aamchit,PPL,0,34.13639,35.64333,Aamchit,26141,1.092,0.7,https://www.geonames.org/6280249
low,271992,Mafraq Abou Rghîf,Mafraq Abou Rghif,PPL,0,34.52278,36.00889,Aamaret Aakkar,35265,0.947,0.429,https://www.geonames.org/271992
low,271989,Mafraq Ghazîr,Mafraq Ghazir,PPL,0,34.00583,35.64528,Sahel Aalma,25136,1.355,0.182,https://www.geonames.org/271989
low,271689,Maql el Bouâdté,Maql el Bouadte,PPL,0,34.09472,36.05083,Dar El-Ouassaa,53366,1.526,0.381,https://www.geonames.org/271689
low,271703,Maqlaa el Blât,Maqlaa el Blat,PPL,0,33.88528,35.83583,Majdel tarchich,22774,1.802,0.333,https://www.geonames.org/271703
low,271663,Maqsaba,Maqsaba,PPL,0,33.68394,35.42297,Jiye,23267,1.971,0.154,https://www.geonames.org/271663
low,6273781,Maqtané,Maqtane,PPL,0,33.80778,35.51655,Choueifat El-Aamrousiye,24111,1.198,0.308,https://www.geonames.org/6273781
low,6274974,Mar Taqla,Mar Taqla,PPL,0,33.85556,35.5475,Mkalles,22279,0.792,0.429,https://www.geonames.org/6274974
low,271304,Marj Aali,Marj Aali,PPL,0,33.63069,35.49611,Chhim,23211,0.924,0.182,https://www.geonames.org/271304
low,433490,Marj Aali,Marj Aali,PPL,0,33.85694,35.96111,Ablah,51163,1.201,0.308,https://www.geonames.org/433490
low,7839987,Marj Barja,Marj Barja,PPL,0,33.64803,35.45878,Chammis Ech-Chouf,23223,0.951,0.083,https://www.geonames.org/7839987
low,6274050,Marj Chartoun,Marj Chartoun,PPL,0,33.76333,35.58694,Kfar Aamay,24341,0.898,0.222,https://www.geonames.org/6274050
low,271224,Marj Ketermâya,Marj Ketermaya,PPL,0,33.61333,35.47028,mazboud,23215,1.033,0.235,https://www.geonames.org/271224
low,271220,Marj Mokhtâra,Marj Mokhtara,PPL,0,34.12139,35.86333,Mazraat Es Siyad,26321,0.839,0.333,https://www.geonames.org/271220
low,271087,Marouâhîne,Marouahine,PPL,0,33.10855,35.27563,Merouahine,62311,0.835,0.947,https://www.geonames.org/271087
low,271088,Maroûs el Jouânîyé,Marous el Jouaniye,PPLQ,0,33.55833,35.4775,Anane,63274,1.147,0.316,https://www.geonames.org/271088
low,271624,Marāḩ ‘Abbās,Marah `Abbas,PPL,0,34.43333,36.41667,Hermel,54111,0.93,0.125,https://www.geonames.org/271624
low,271358,Marīsī,Marisi,PPL,0,33.86667,35.53333,Furn Ech-Chebbak,21133,0.794,0.118,https://www.geonames.org/271358
low,10124005,Masnaa,Masnaa,PPL,0,33.70228,35.92289,Majdel Aanjar,51284,1.01,0.471,https://www.geonames.org/10124005
low,270900,Masnaa Bednâyel,Masnaa Bednayel,PPL,0,33.91,36.00972,Qsarnaba,53413,1.122,0.476,https://www.geonames.org/270900
low,270540,Maydān az Zayr,Maydan az Zayr,PPL,0,33.7576,35.45857,Naame,23141,1.388,0.375,https://www.geonames.org/270540
low,270634,Mazraat Aazzi,Mazraat Aazzi,PPL,0,33.60833,35.84306,Biret Rachaiya,55164,1.407,0.333,https://www.geonames.org/270634
low,270706,Mazraat Aâdoûr,Mazraat Aadour,PPL,0,33.44861,35.59306,Qatrani,63327,1.188,0.333,https://www.geonames.org/270706
low,270636,Mazraat Aïn Qeniyé,Mazraat Ain Qeniye,PPL,0,33.61806,35.90417,Yanta,55184,1.595,0.286,https://www.geonames.org/270636
low,270639,Mazraat Aïn el Qantara,Mazraat Ain el Qantara,PPL,0,33.46389,35.30083,Sarafand,61449,1.353,0.24,https://www.geonames.org/270639
low,270622,Mazraat Beit Taqch,Mazraat Beit Taqch,PPL,0,33.92944,36.03583,Beit Chama,53417,1.098,0.48,https://www.geonames.org/270622
low,270623,Mazraat Beït Slaïbi,Mazraat Beit Slaibi,PPL,0,33.97222,35.98583,Chmistar,53429,1.468,0.24,https://www.geonames.org/270623
low,270627,Mazraat Beït el Ghoussaïn,Mazraat Beit el Ghoussain,PPL,0,34.11528,36.08361,Btedaai,53375,1.679,0.222,https://www.geonames.org/270627
low,8717525,Mazraat Bolhos,Mazraat Bolhos,PPL,0,34.29749,35.94684,Aintourine,33219,1.043,0.174,https://www.geonames.org/8717525
low,270621,Mazraat Brâk et Tall,Mazraat Brak et Tall,PPL,0,33.48194,35.32639,Aadoussiye,61466,1.441,0.24,https://www.geonames.org/270621
low,270615,Mazraat Deïr el Aachâyer,Mazraat Deir el Aachayer,PPL,0,33.57682,36.00837,Deir El-Aachayer,55187,1.243,0.774,https://www.geonames.org/270615
low,7839981,Mazraat El Barghoutiye,Mazraat El Barghoutiye,PPL,0,33.59011,35.42189,Aalmane Ech-Chouf,23311,0.965,0.303,https://www.geonames.org/7839981
low,270608,Mazraat Hannoûch,Mazraat Hannouch,PPL,0,34.30083,35.67639,Hamat,34287,1.386,0.333,https://www.geonames.org/270608
low,270606,Mazraat Islamiyé,Mazraat Islamiye,PPL,0,33.32632,35.6617,Khreibet Hasbaiya,74181,1.724,0.429,https://www.geonames.org/270606
low,8595351,Mazraat Jall el Bahr,Mazraat Jall el Bahr,PPL,0,33.19313,35.20161,Henniye,62293,1.686,0.111,https://www.geonames.org/8595351
low,270601,Mazraat Jinjlâya,Mazraat Jinjlaya,PPL,0,33.48517,35.39894,Erkay,61479,1.145,0.353,https://www.geonames.org/270601
low,270600,Mazraat Kafrâ,Mazraat Kafra,PPL,0,33.4975,35.52139,Jbaa En-Nabatiyeh,71211,0.895,0.476,https://www.geonames.org/270600
low,6275451,Mazraat Kfar Debiâne,Mazraat Kfar Debiane,PPL,0,33.97944,35.74972,Faytroun,25427,1.855,0.308,https://www.geonames.org/6275451
low,270598,Mazraat Kfardibiâne,Mazraat Kfardibiane,PPL,0,33.98417,35.76667,Bqaatouta,25451,1.86,0.296,https://www.geonames.org/270598
low,270595,Mazraat Khafîché,Mazraat Khafiche,PPL,0,33.59639,35.5975,Bater,23675,0.795,0.3,https://www.geonames.org/270595
low,270684,Mazraat Khaïzarâne,Mazraat Khaizarane,PPL,0,33.44535,35.27828,Saksakiye,61461,1.117,0.385,https://www.geonames.org/270684
low,270591,Mazraat Matar,Mazraat Matar,PPL,0,34.09833,36.09167,Btedaai,53375,1.45,0.211,https://www.geonames.org/270591
low,8622260,Mazraat Mhaïbet,Mazraat Mhaibet,PPL,0,34.02163,35.65721,Ghazir,25311,0.859,0.3,https://www.geonames.org/8622260
low,270592,Mazraat Mâr Eliâs,Mazraat Mar Elias,PPL,0,34.16639,35.78639,Lehfed,26233,1.17,0.095,https://www.geonames.org/270592
low,270590,Mazraat Nahhoûlé,Mazraat Nahhoule,PPL,0,33.38325,35.26424,Aadloun,61434,1.105,0.364,https://www.geonames.org/270590
low,270566,Mazraat Ouâdi Smayâ,Mazraat Ouadi Smaya,PPL,0,34.07306,35.68306,Maaysra Kesrouane,25357,0.86,0.56,https://www.geonames.org/270566
low,270587,Mazraat Qnât,Mazraat Qnat,PPL,0,34.43139,35.94028,Aachach,33267,1.298,0.333,https://www.geonames.org/270587
low,270584,Mazraat Râs el Baïdar,Mazraat Ras el Baidar,PPL,0,33.40212,35.66851,Hasbaiya,74111,1.159,0.522,https://www.geonames.org/270584
low,270653,Mazraat ech Chamîssé,Mazraat ech Chamisse,PPL,0,33.51583,35.7275,Kfar Lichki,55154,1.899,0.357,https://www.geonames.org/270653
low,270710,Mazraat ed Daoudîyé,Mazraat ed Daoudiye,PPL,0,33.46167,35.36583,Merouaniye,61463,0.845,0.56,https://www.geonames.org/270710
low,270708,Mazraat ed Dhoûr,Mazraat ed Dhour,PPL,0,34.03528,36.03444,Jebaa,53171,1.966,0.235,https://www.geonames.org/270708
low,270687,Mazraat ej Jmayel,Mazraat ej Jmayel,PPL,0,34.14138,35.68124,Kfar Mashoun,26287,0.812,0.364,https://www.geonames.org/270687
low,270704,Mazraat el Aâqbîyé,Mazraat el Aaqbiye,PPL,0,33.46701,35.3178,Bissariye,61453,1.239,0.435,https://www.geonames.org/270704
low,270702,Mazraat el Aïn,Mazraat el Ain,PPL,0,34.12667,35.72472,Bichtlida,26243,1.029,0.211,https://www.geonames.org/270702
low,8622078,Mazraat el Boustane,Mazraat el Boustane,PPL,0,34.02463,35.68534,Jdaidet Ghazir,25317,0.773,0.231,https://www.geonames.org/8622078
low,270680,Mazraat el Manhali,Mazraat el Manhali,PPL,0,33.40003,35.26776,Aadloun,61434,0.795,0.333,https://www.geonames.org/270680
low,270673,Mazraat el Qnaïtra,Mazraat el Qnaitra,PPL,0,33.48045,35.40057,Erkay,61479,0.972,0.462,https://www.geonames.org/270673
low,270672,Mazraat el Qraïyé,Mazraat el Qraiye,PPL,0,33.41866,35.32901,Babliye,61444,0.831,0.4,https://www.geonames.org/270672
low,270648,Mazraat es Saknoûniyé,Mazraat es Saknouniye,PPL,0,33.46972,35.3525,Khirbet El-Bassal,61467,1.219,0.375,https://www.geonames.org/270648
low,270647,Mazraat es Slâfni,Mazraat es Slafni,PPL,0,34.23611,35.80806,Bechtoudar,34331,1.123,0.267,https://www.geonames.org/270647
low,270644,Mazraat es Souaïri,Mazraat es Souairi,PPL,0,33.41188,35.57621,Mazraat Louzid (Louayziye),63348,1.088,0.595,https://www.geonames.org/270644
low,270631,Mazraat ez Zaïnâti,Mazraat ez Zainati,PPL,0,34.34417,35.87111,Bchannine,33157,0.879,0.25,https://www.geonames.org/270631
low,432808,Mazraat ez Zehzlâne,Mazraat ez Zehzlane,PPL,0,33.71667,35.53333,Kfar Faqoud,23433,1.468,0.222,https://www.geonames.org/432808
low,270764,Maïssate,Maissate,PPL,0,33.26313,35.61952,Aamra,73191,1.469,0.545,https://www.geonames.org/270764
low,270923,Maʿšūq,Ma'suq,PPL,0,33.26845,35.22414,Borj Ech-Chemali,62128,1.349,0.235,https://www.geonames.org/270923
low,270402,Mechhlêne,Mechhlene,PPL,0,34.1425,35.68611,Kfar Mashoun,26287,0.945,0.444,https://www.geonames.org/270402
low,270531,Meftâh Bou Nsaïr,Meftah Bou Nsair,PPL,0,34.06833,35.68694,Zaaitre,25353,0.985,0.4,https://www.geonames.org/270531
low,6271329,Merjîyât,Merjiyat,PPL,0,33.63894,35.48183,Chhim,23211,1.099,0.267,https://www.geonames.org/6271329
low,271943,Mgharet Obeid,Mgharet Obeid,PPL,0,34.17972,35.75722,Kharbet Jbayl,26249,1.016,0.56,https://www.geonames.org/271943
low,271920,Mhall en Nabaa,Mhall en Nabaa,PPL,0,34.22167,35.89028,Niha El-Batroun,34376,1.026,0.364,https://www.geonames.org/271920
low,270399,Michmich,Michmich,PPL,0,34.47222,36.17056,Beit Ayoub,35337,1.074,0.118,https://www.geonames.org/270399
low,270518,Mihqâne el Mazloûm,Mihqane el Mazloum,PPL,0,34.01611,35.755,Ouata El-Jaouz,25455,1.291,0.348,https://www.geonames.org/270518
low,435089,Mkâtbé,Mkatbe,PPL,0,33.56278,35.37889,Saida El-Qadimeh,61115,0.899,0.25,https://www.geonames.org/435089
low,432820,Mlâzeq Hreqta,Mlazeq Hreqta,PPL,0,33.66722,35.52361,Jahliye,23577,1.075,0.3,https://www.geonames.org/432820
low,266891,Mont Mîchel,Mont Michel,PPL,0,34.41611,35.83,Ras Masqa,32185,1.691,0.471,https://www.geonames.org/266891
low,6275082,Monteverdé,Monteverde,PPL,0,33.85,35.59,Beit Meri,22667,1.144,0.333,https://www.geonames.org/6275082
low,270157,Morh el Mnaïtra,Morh el Mnaitra,PPL,0,34.07694,35.88917,Aarasta,26392,0.868,0.333,https://www.geonames.org/270157
low,6276397,Morh el Ouaarât,Morh el Ouaarat,PPL,0,33.60111,36.02083,Helouet Rachaiya,55197,1.251,0.471,https://www.geonames.org/6276397
low,272566,Mounsé,Mounse,PPL,0,33.76361,35.52639,Sirhmoul,24227,0.751,0.429,https://www.geonames.org/272566
low,270214,Moûlîd,Moulid,PPL,0,34.395,35.97583,Beit Zoud,37349,1.622,0.5,https://www.geonames.org/270214
low,432778,Mqoufti,Mqoufti,PPL,0,33.72222,35.60556,Aammiq Ech-Chouf,23427,1.435,0.476,https://www.geonames.org/432778
low,271611,Mrah Aakkar,Mrah Aakkar,PPL,0,34.54639,36.23889,Daouret Aakkar,35126,1.809,0.696,https://www.geonames.org/271611
low,6275165,Mrah Ghanem,Mrah Ghanem,PPL,0,33.87528,35.6175,Broummana El-Matn,22611,1.124,0.417,https://www.geonames.org/6275165
low,271539,Mrah el Aallayq,Mrah el Aallayq,PPL,0,34.55333,36.36417,Mazareaa Jabal Akroum,35516,1.862,0.4,https://www.geonames.org/271539
low,8717530,Mrah el Habchi,Mrah el Habchi,PPL,0,34.29267,35.75766,Kfar Hata El-Koura,32155,1.554,0.476,https://www.geonames.org/8717530
low,6253819,Mraymîs,Mraymis,PPL,0,33.46583,35.76194,Haouch El Qinnabe Rachaiya,55161,1.383,0.286,https://www.geonames.org/6253819
low,271491,Mrâh Beït Slîm,Mrah Beit Slim,PPL,0,34.05778,36.04083,Bouday,53459,1.476,0.3,https://www.geonames.org/271491
low,271497,Mrâh Beït el Aabd,Mrah Beit el Aabd,PPL,0,34.39417,36.33333,Zighrine,54119,1.558,0.231,https://www.geonames.org/271497
low,271485,Mrâh Bou Brahîm,Mrah Bou Brahim,PPL,0,34.06778,36.04056,Bouday,53459,1.646,0.421,https://www.geonames.org/271485
low,271483,Mrâh Boû Châhîne,Mrah Bou Chahine,PPL,0,34.11528,36.08944,Btedaai,53375,1.207,0.3,https://www.geonames.org/271483
low,271470,Mrâh Jouâr el Qorra,Mrah Jouar el Qorra,PPL,0,34.2975,36.27667,Ras Baalbek El Gharbi,54135,1.897,0.333,https://www.geonames.org/271470
low,271460,Mrâh Najîb,Mrah Najib,PPL,0,34.09333,36.06806,Dar El-Ouassaa,53366,1.937,0.4,https://www.geonames.org/271460
low,271461,Mrâh Nâyef,Mrah Nayef,PPL,0,34.37889,36.32778,Zighrine,54119,0.953,0.353,https://www.geonames.org/271461
low,271443,Mrâh Ouâdi el Malloûl,Mrah Ouadi el Malloul,PPL,0,34.38333,36.31028,Zighrine,54119,0.956,0.207,https://www.geonames.org/271443
low,271452,Mrâh Rouhânâ,Mrah Rouhana,PPL,0,34.1425,36.1325,Bechouat,53333,0.989,0.421,https://www.geonames.org/271452
low,6276059,Mrâh Semaane,Mrah Semaane,PPL,0,34.17917,36.15361,Barqa,53344,1.517,0.25,https://www.geonames.org/6276059
low,6276058,Mrâh Soukkar,Mrah Soukkar,PPL,0,34.17833,36.145,Barqa,53344,0.751,0.375,https://www.geonames.org/6276058
low,271505,Mrâh Torhonn,Mrah Torhonn,PPL,0,34.38389,36.33722,Zighrine,54119,1.54,0.286,https://www.geonames.org/271505
low,271531,Mrâh ech Chiaaïr,Mrah ech Chiaair,PPL,0,34.1725,36.13167,Barqa,53344,0.998,0.333,https://www.geonames.org/271531
low,271527,Mrâh ech Choaab,Mrah ech Choaab,PPL,0,34.23222,36.28278,Kharayeb El-Hermel,54175,0.91,0.4,https://www.geonames.org/271527
low,271569,Mrâh ej Jamal,Mrah ej Jamal,PPL,0,34.05472,36.03611,Bouday,53459,1.992,0.125,https://www.geonames.org/271569
low,271563,Mrâh ej Jeddâoui,Mrah ej Jeddaoui,PPL,0,34.07417,36.05,Bouday,53459,1.586,0.333,https://www.geonames.org/271563
low,271599,Mrâh el Aaouja,Mrah el Aaouja,PPL,0,34.18,36.16028,Ram Baalbek,53281,1.673,0.421,https://www.geonames.org/271599
low,271604,Mrâh el Aaqabé,Mrah el Aaqabe,PPL,0,34.28417,36.27528,Maaysra El-Hermel,54167,1.91,0.435,https://www.geonames.org/271604
low,271593,Mrâh el Aaïnoûni,Mrah el Aainouni,PPL,0,34.50111,36.0925,Dinbou,35318,1.59,0.444,https://www.geonames.org/271593
low,271587,Mrâh el Biyâd,Mrah el Biyad,PPL,0,34.37278,36.30528,Zighrine,54119,1.948,0.261,https://www.geonames.org/271587
low,271591,Mrâh el Blâta,Mrah el Blata,PPL,0,34.07556,36.05611,Bouday,53459,1.628,0.133,https://www.geonames.org/271591
low,276622,Mrâh el Byâra,Mrah el Byara,PPL,0,33.17893,35.2991,Aaiye,62242,0.942,0.429,https://www.geonames.org/276622
low,271547,Mrâh el Mechmechi,Mrah el Mechmechi,PPL,0,34.16167,36.19583,Qarha Baalbek,53277,1.316,0.316,https://www.geonames.org/271547
low,271545,Mrâh el Moghr,Mrah el Moghr,PPL,0,34.39194,36.3225,Zighrine,54119,0.794,0.353,https://www.geonames.org/271545
low,271548,Mrâh el Mîr Aali,Mrah el Mir Aali,PPL,0,34.14389,36.18833,Riha,53355,0.913,0.267,https://www.geonames.org/271548
low,271536,Mrâh el Ouadi,Mrah el Ouadi,PPL,0,34.16389,36.19389,Qarha Baalbek,53277,1.44,0.429,https://www.geonames.org/271536
low,271537,Mrâh el Ouadi,Mrah el Ouadi,PPL,0,34.13222,36.13333,Deir El-Ahmar,53311,1.54,0.444,https://www.geonames.org/271537
low,271518,Mrâh es Saïyed,Mrah es Saiyed,PPL,0,34.10167,36.08667,Btedaai,53375,1.512,0.316,https://www.geonames.org/271518
low,271504,Mrâh et Tît,Mrah et Tit,PPL,0,33.67611,35.48806,Ouadi Abou Youssef,23237,0.803,0.25,https://www.geonames.org/271504
low,270080,Mtaïrîyât,Mtairiyat,PPL,0,33.61806,35.47639,mazboud,23215,1.108,0.286,https://www.geonames.org/270080
low,271124,Mâr Chaînâ,Mar Chaina,PPL,0,34.22389,35.735,Deir Kfifane,34223,0.849,0.211,https://www.geonames.org/271124
low,271403,Mâr Doûmit,Mar Doumit,PPL,0,33.98639,35.73167,Faytroun,25427,1.346,0.471,https://www.geonames.org/271403
low,271191,Mâr Mkhâyel,Mar Mkhayel,PPL,0,34.20531,35.91562,Ouata Houb,34381,1.688,0.235,https://www.geonames.org/271191
low,271104,Mâr Taqla,Mar Taqla,PPL,0,33.72944,35.4525,Damour,23111,1.785,0.308,https://www.geonames.org/271104
low,271209,Mârlayet Haddâra,Marlayet Haddara,PPL,0,34.54083,36.03306,Marlaya Melhem,35255,0.815,0.571,https://www.geonames.org/271209
low,6273746,Mîdane,Midane,PPL,0,33.81694,35.625,Aain Ej-Jdide Aaley,24325,1.202,0.4,https://www.geonames.org/6273746
low,271175,Mār Nahrā,Mar Nahra,PPL,0,33.86667,35.51667,Furn Ech-Chebbak,21133,1.077,0.316,https://www.geonames.org/271175
low,269983,Nabaa Tourzaïya,Nabaa Tourzaiya,PPL,0,34.11139,35.76917,Tourzaiya,26215,1.298,0.783,https://www.geonames.org/269983
low,270031,Nabaa el Aassal,Nabaa el Aassal,PPL,0,33.82667,35.81833,Mazraat Er-Remtaniye,51185,1.091,0.357,https://www.geonames.org/270031
low,270018,Nabaa es Safa,Nabaa es Safa,PPL,0,33.75083,35.69778,Ighmid,24451,1.026,0.235,https://www.geonames.org/270018
low,278916,Nabaât,Nabaat,PPL,0,33.48934,35.75436,Nabi Safa,55199,1.416,0.714,https://www.geonames.org/278916
low,270664,Nabi Qâssem,Nabi Qassem,PPL,0,33.32855,35.25361,Aain Abou Abdallah,62291,0.92,0.353,https://www.geonames.org/270664
low,278882,Nabi Rchâdé,Nabi Rchade,PPL,0,33.99472,36.03861,Hadath Baalbek,53183,1.43,0.5,https://www.geonames.org/278882
low,6279277,Nahr el Hsaïn,Nahr el Hsain,PPL,0,34.05556,35.71194,Hsayn,25345,0.759,0.571,https://www.geonames.org/6279277
low,278852,Nahriyé,Nahriye,PPL,0,34.60056,36.27139,Mazraat En-Nahriye,35486,0.826,0.692,https://www.geonames.org/278852
low,269933,Najd,Najd,PPL,0,33.98333,35.75,Faytroun,25427,1.476,0.167,https://www.geonames.org/269933
low,6275547,Najd,Najd,PPL,0,33.97889,35.75278,Beqaata Kanaan,25443,1.788,0.235,https://www.geonames.org/6275547
